시행일자,부위,외기조건,용도,지역,열관류율
20180901,외벽,외기 직접,공동주택,중부1,0.15
20180901,외벽,외기 직접,공동주택 외,중부1,0.17
20180901,외벽,외기 간접,공동주택,중부1,0.21
20180901,외벽,외기 간접,공동주택 외,중부1,0.24
20180901,최상층 지붕,외기 직접,공동주택,중부1,0.15
20180901,최상층 지붕,외기 간접,공동주택,중부1,0.21
20180901,최상층 지붕,외기 직접,공동주택 외,중부1,0.15
20180901,최상층 지붕,외기 간접,공동주택 외,중부1,0.21
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택,중부1,0.15
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,0.17
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,0.21
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부1,0.24
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부1,0.15
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부1,0.17
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부1,0.21
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부1,0.24
20180901,바닥난방인 층간바닥,외기 직접,공동주택,중부1,0.81
20180901,바닥난방인 층간바닥,외기 직접,공동주택 외,중부1,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택,중부1,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택 외,중부1,0.81
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부1,1.16
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부1,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부1,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부1,1.16
20180901,외벽,외기 직접,공동주택,중부2,0.17
20180901,외벽,외기 직접,공동주택 외,중부2,0.24
20180901,외벽,외기 간접,공동주택,중부2,0.24
20180901,외벽,외기 간접,공동주택 외,중부2,0.34
20180901,최상층 지붕,외기 직접,공동주택,중부2,0.15
20180901,최상층 지붕,외기 간접,공동주택,중부2,0.21
20180901,최상층 지붕,외기 직접,공동주택 외,중부2,0.15
20180901,최상층 지붕,외기 간접,공동주택 외,중부2,0.21
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택,중부2,0.17
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부2,0.2
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택,중부2,0.24
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부2,0.29
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부2,0.17
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부2,0.2
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부2,0.24
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부2,0.29
20180901,바닥난방인 층간바닥,외기 직접,공동주택,중부2,0.81
20180901,바닥난방인 층간바닥,외기 직접,공동주택 외,중부2,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택,중부2,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택 외,중부2,0.81
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부2,1.16
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부2,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부2,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부2,1.16
20180901,외벽,외기 직접,공동주택,남부,0.22
20180901,외벽,외기 직접,공동주택 외,남부,0.32
20180901,외벽,외기 간접,공동주택,남부,0.31
20180901,외벽,외기 간접,공동주택 외,남부,0.45
20180901,최상층 지붕,외기 직접,공동주택,남부,0.18
20180901,최상층 지붕,외기 간접,공동주택,남부,0.26
20180901,최상층 지붕,외기 직접,공동주택 외,남부,0.18
20180901,최상층 지붕,외기 간접,공동주택 외,남부,0.26
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택,남부,0.22
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,남부,0.25
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택,남부,0.31
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,남부,0.35
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택 외,남부,0.22
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,남부,0.25
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택 외,남부,0.31
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,남부,0.35
20180901,바닥난방인 층간바닥,외기 직접,공동주택,남부,0.81
20180901,바닥난방인 층간바닥,외기 직접,공동주택 외,남부,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택,남부,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택 외,남부,0.81
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택,남부,1.16
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,남부,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택,남부,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,남부,1.16
20180901,외벽,외기 직접,공동주택,제주도,0.29
20180901,외벽,외기 직접,공동주택 외,제주도,0.41
20180901,외벽,외기 간접,공동주택,제주도,0.41
20180901,외벽,외기 간접,공동주택 외,제주도,0.56
20180901,최상층 지붕,외기 직접,공동주택,제주도,0.25
20180901,최상층 지붕,외기 간접,공동주택,제주도,0.35
20180901,최상층 지붕,외기 직접,공동주택 외,제주도,0.25
20180901,최상층 지붕,외기 간접,공동주택 외,제주도,0.35
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택,제주도,0.29
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,제주도,0.33
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택,제주도,0.41
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,제주도,0.47
20180901,바닥난방인 최하층 바닥,외기 직접,공동주택 외,제주도,0.29
20180901,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,제주도,0.33
20180901,바닥난방인 최하층 바닥,외기 간접,공동주택 외,제주도,0.41
20180901,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,제주도,0.47
20180901,바닥난방인 층간바닥,외기 직접,공동주택,제주도,0.81
20180901,바닥난방인 층간바닥,외기 직접,공동주택 외,제주도,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택,제주도,0.81
20180901,바닥난방인 층간바닥,외기 간접,공동주택 외,제주도,0.81
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택,제주도,1.16
20180901,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,제주도,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택,제주도,1.16
20180901,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,제주도,1.16
20160101,외벽,외기 직접,공동주택,중부1,0.21
20160101,외벽,외기 직접,공동주택 외,중부1,0.26
20160101,외벽,외기 간접,공동주택,중부1,0.3
20160101,외벽,외기 간접,공동주택 외,중부1,0.36
20160101,최상층 지붕,외기 직접,공동주택,중부1,0.15
20160101,최상층 지붕,외기 간접,공동주택,중부1,0.22
20160101,최상층 지붕,외기 직접,공동주택 외,중부1,0.15
20160101,최상층 지붕,외기 간접,공동주택 외,중부1,0.22
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택,중부1,0.18
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,0.22
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,0.26
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부1,0.3
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부1,0.18
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부1,0.22
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부1,0.26
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부1,0.3
20160101,바닥난방인 층간바닥,외기 직접,공동주택,중부1,0.81
20160101,바닥난방인 층간바닥,외기 직접,공동주택 외,중부1,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택,중부1,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택 외,중부1,0.81
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부1,1.16
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부1,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부1,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부1,1.16
20160101,외벽,외기 직접,공동주택,중부2,0.21
20160101,외벽,외기 직접,공동주택 외,중부2,0.26
20160101,외벽,외기 간접,공동주택,중부2,0.3
20160101,외벽,외기 간접,공동주택 외,중부2,0.36
20160101,최상층 지붕,외기 직접,공동주택,중부2,0.15
20160101,최상층 지붕,외기 간접,공동주택,중부2,0.22
20160101,최상층 지붕,외기 직접,공동주택 외,중부2,0.15
20160101,최상층 지붕,외기 간접,공동주택 외,중부2,0.22
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택,중부2,0.18
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부2,0.22
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택,중부2,0.26
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,중부2,0.3
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,중부2,0.18
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,중부2,0.22
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,중부2,0.26
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,중부2,0.3
20160101,바닥난방인 층간바닥,외기 직접,공동주택,중부2,0.81
20160101,바닥난방인 층간바닥,외기 직접,공동주택 외,중부2,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택,중부2,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택 외,중부2,0.81
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,중부2,1.16
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,중부2,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,중부2,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,중부2,1.16
20160101,외벽,외기 직접,공동주택,남부,0.26
20160101,외벽,외기 직접,공동주택 외,남부,0.32
20160101,외벽,외기 간접,공동주택,남부,0.37
20160101,외벽,외기 간접,공동주택 외,남부,0.45
20160101,최상층 지붕,외기 직접,공동주택,남부,0.18
20160101,최상층 지붕,외기 간접,공동주택,남부,0.26
20160101,최상층 지붕,외기 직접,공동주택 외,남부,0.18
20160101,최상층 지붕,외기 간접,공동주택 외,남부,0.26
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택,남부,0.22
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,남부,0.25
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택,남부,0.31
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,남부,0.35
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,남부,0.22
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,남부,0.25
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,남부,0.31
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,남부,0.35
20160101,바닥난방인 층간바닥,외기 직접,공동주택,남부,0.81
20160101,바닥난방인 층간바닥,외기 직접,공동주택 외,남부,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택,남부,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택 외,남부,0.81
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,남부,1.16
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,남부,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,남부,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,남부,1.16
20160101,외벽,외기 직접,공동주택,제주도,0.36
20160101,외벽,외기 직접,공동주택 외,제주도,0.43
20160101,외벽,외기 간접,공동주택,제주도,0.52
20160101,외벽,외기 간접,공동주택 외,제주도,0.62
20160101,최상층 지붕,외기 직접,공동주택,제주도,0.25
20160101,최상층 지붕,외기 간접,공동주택,제주도,0.35
20160101,최상층 지붕,외기 직접,공동주택 외,제주도,0.25
20160101,최상층 지붕,외기 간접,공동주택 외,제주도,0.35
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택,제주도,0.29
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,제주도,0.33
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택,제주도,0.41
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택,제주도,0.47
20160101,바닥난방인 최하층 바닥,외기 직접,공동주택 외,제주도,0.29
20160101,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택 외,제주도,0.33
20160101,바닥난방인 최하층 바닥,외기 간접,공동주택 외,제주도,0.41
20160101,바닥난방이 아닌 최하층 바닥,외기 간접,공동주택 외,제주도,0.47
20160101,바닥난방인 층간바닥,외기 직접,공동주택,제주도,0.81
20160101,바닥난방인 층간바닥,외기 직접,공동주택 외,제주도,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택,제주도,0.81
20160101,바닥난방인 층간바닥,외기 간접,공동주택 외,제주도,0.81
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택,제주도,1.16
20160101,바닥난방이 아닌 층간바닥,외기 직접,공동주택 외,제주도,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택,제주도,1.16
20160101,바닥난방이 아닌 층간바닥,외기 간접,공동주택 외,제주도,1.16
20131001,외벽,외기 직접,공동주택,중부1,0.27
20131001,외벽,외기 직접,공동주택 외,중부1,0.27
20131001,외벽,외기 간접,공동주택,중부1,0.37
20131001,외벽,외기 간접,공동주택 외,중부1,0.37
20131001,최상층 지붕,외기 직접,공동주택,중부1,0.18
20131001,최상층 지붕,외기 간접,공동주택,중부1,0.26
20131001,최상층 지붕,외기 직접,공동주택 외,중부1,0.18
20131001,최상층 지붕,외기 간접,공동주택 외,중부1,0.26
20131001,바닥난방인 최하층 바닥,외기 직접,공동주택,중부1,0.23
20131001,바닥난방이 아닌 최하층 바닥,외기 직접,공동주택,중부1,0.29
20131001,바닥난방인 최하층 바닥,외기 간접,공동주택,중부1,0.35
